id_variable,descripcion,categoria,tipo_serie,periodicidad,unidad_expresion,moneda,primer_fecha_informada,ultima_fecha_informada,ultimo_valor_informado
515,Total de préstamos a municipios de la PBA no incluidos en el GBA,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,10086.0
516,Total de depósitos municipios de la PBA no incluidos en GBA,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,373479.0
517,Total de préstamos a municipios de la provincia de Catamarca,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,1779.0
518,Total de depósitos de municipios de la provincia de Catamarca,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,42902.0
519,Total de préstamos a municipios de la provincia de Córdoba,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,20503.0
520,Total de depósitos de municipios de la provincia de Córdoba,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,140593.0
521,Total de préstamos a municipios de la provincia de Corrientes,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,2088.0
522,Total de depósitos de municipios de la provincia de Corrientes,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,34650.0
523,Total de préstamos a municipios de la provincia de Chaco,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,383.0
524,Total de depósitos de municipios de la provincia de Chaco,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,31209.0
525,Total de préstamos a municipios de la provincia de Chubut,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,802.0
526,Total de depósitos de municipios de la provincia de Chubut,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,62656.0
527,Total de préstamos a municipios de la provincia de Entre Ríos,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,20.0
528,Total de depósitos de municipios de la provincia de Entre Ríos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,164587.0
529,Total de préstamos a municipios de la provincia de Formosa,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,0.0
530,Total de depósitos de municipios de la provincia de Formosa,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,2712.0
531,Total de préstamos a municipios de la provincia de Jujuy,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,17.0
532,Total de depósitos de municipios de la provincia de Jujuy,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,26866.0
533,Total de préstamos a municipios de la provincia de La Pampa,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,18.0
534,Total de depósitos de municipios de la provincia de La Pampa,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,30982.0
535,Total de préstamos a municipios de la provincia de La Rioja,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,0.0
536,Total de depósitos de municipios de la provincia de La Rioja,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,695.0
537,Total de préstamos a municipios de la provincia de Mendoza,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,20361.0
538,Total de depósitos de municipios de la provincia de Mendoza,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,49871.0
539,Total de préstamos a municipios de la provincia de Misiones,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,1516.0
540,Total de depósitos de municipios de la provincia de Misiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,29465.0
541,Total de préstamos a municipios de la provincia de Neuquén,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,760.0
542,Total de depósitos de municipios de la provincia de Neuquén,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,149732.0
543,Total de préstamos a municipios de la provincia de Rio Negro,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,2988.0
544,Total de depósitos de municipios de la provincia de Rio Negro,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,88157.0
545,Total de préstamos a municipios de la provincia de Salta,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,1164.0
546,Total de depósitos de municipios de la provincia de Salta,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,13444.0
547,Total de préstamos a municipios de la provincia de San Juan,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,0.0
548,Total de depósitos de municipios de la provincia de San Juan,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,64230.0
549,Total de préstamos a municipios de la provincia de San Luis,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,1413.0
550,Total de depósitos de municipios de la provincia de San Luis,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,14846.0
551,Total de préstamos a municipios de la provincia de Santa Cruz,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,1298.0
552,Total de depósitos de municipios de la provincia de Santa Cruz,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,63845.0
553,Total de préstamos a municipios de la provincia de Santa Fe,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,4024.0
554,Total de depósitos de municipios de la provincia de Santa Fe,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,282177.0
555,Total de préstamos a municipios de la provincia de Santiago del Estero,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,0.0
556,Total de depósitos de municipios de la provincia de Santiago del Estero,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,29639.0
557,Total de préstamos a municipios de la provincia de Tierra del Fuego,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,13.0
558,Total de depósitos de municipios de la provincia de Tierra del Fuego,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,18550.0
559,Total de préstamos a municipios de la provincia de Tucumán,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,168.0
560,Total de depósitos de municipios de la provincia de Tucumán,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,56478.0
561,Depósitos en cuentas corrientes de municipios de la PBA,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,451729.0
562,Depósitos en caja de ahorros de municipios de la PBA,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,400.0
563,Depósitos en plazo fijo de municipios de la PBA,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,634738.0
564,Depósitos en cuentas corrientes de municipios del GBA,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,206704.0
565,Depósitos en caja de ahorros de municipios del GBA,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,30.0
566,Depósitos en plazo fijo de municipios del GBA,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,514707.0
567,Depósitos en cuentas corrientes de municipios de la PBA no incluidos en GBA,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,245025.0
568,Depósitos en caja de ahorros de municipios no incluidos en GBA,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,370.0
569,Depósitos a plazo fijo de municipios no incluidos en el GBA,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,120031.0
570,Depósitos en cuentas corrientes de municipios de la provincia de Catamarca,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,13270.0
571,Depósitos en caja de ahorros de municipios de la provincia de Catamarca,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,24.0
572,Depósitos a plazo fijo de municipios de la provincia de Catamarca,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,29591.0
573,Depósitos en cuentas corrientes de municipios de la provincia de Córdoba,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,55557.0
574,Depósitos en caja de ahorros de municipios de la provincia de Córdoba,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,3736.0
575,Depósitos a plazo fijo de municipios de la provincia de Córdoba,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,75780.0
576,Depósitos en cuentas corrientes de municipios de la provincia de Corrientes,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,21753.0
577,Depósitos en caja de ahorros de municipios de la provincia de Corrientes,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,390.0
578,Depósitos a plazo fijo de municipios de la provincia de Corrientes,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,12506.0
579,Depósitos en cuentas corrientes de municipios de la provincia de Chaco,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,14057.0
580,Depósitos en caja de ahorros de municipios de la provincia de Chaco,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,4.0
581,Depósitos a plazo fijo de municipios de la provincia de Chaco,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,8428.0
582,Depósitos en cuentas corrientes de municipios de la provincia de Chubut,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,29514.0
583,Depósitos en caja de ahorros de municipios de la provincia de Chubut,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,2407.0
584,Depósitos a plazo fijo de municipios de la provincia de Chubut,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,21835.0
585,Depósitos en cuentas corrientes de municipios de la provincia de Entre Ríos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,42012.0
586,Depósitos en caja de ahorros de municipios de la provincia de Entre Ríos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,12234.0
587,Depósitos a plazo fijo de municipios de la provincia de Entre Ríos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,99332.0
588,Depósitos en cuentas corrientes de municipios de la provincia de Formosa,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,1841.0
589,Depósitos en caja de ahorros de municipios de la provincia de Formosa,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,130.0
590,Depósitos a plazo fijo de municipios de la provincia de Formosa,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,241.0
591,Depósitos en cuentas corrientes de municipios de la provincia de Jujuy,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,9423.0
592,Depósitos en caja de ahorros de municipios de la provincia de Jujuy,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,347.0
593,Depósitos a plazo fijo de municipios de la provincia de Jujuy,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,17096.0
594,Depósitos en cuentas corrientes de municipios de la provincia de la Pampa,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,21490.0
595,Depósitos en caja de ahorros de municipios de la provincia de la Pampa,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,423.0
596,Depósitos a plazo fijo de municipios de la provincia de la Pampa,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,8369.0
597,Depósitos en cuentas corrientes de municipios de la provincia de la Rioja,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,695.0
598,Depósitos en caja de ahorros de municipios de la provincia de la Rioja,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,0.0
599,Depósitos a plazo fijo de municipios de la provincia de la Rioja,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,0.0
600,Depósitos en cuentas corrientes de municipios de la provincia de Mendoza,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,11542.0
601,Depósitos en caja de ahorros de municipios de la provincia de Mendoza,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,87.0
602,Depósitos a plazo fijo de municipios de la provincia de Mendoza,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,34487.0
603,Depósitos en cuentas corrientes de municipios de la provincia de Misiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,14639.0
604,Depósitos en caja de ahorros de municipios de la provincia de Misiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,46.0
605,Depósitos a plazo fijo de municipios de la provincia de Misiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,13781.0
606,Depósitos en cuentas corrientes de municipios de la provincia de Neuquén,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,33767.0
607,Depósitos en caja de ahorros de municipios de la provincia de Neuquén,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,547.0
608,Depósitos a plazo fijo de municipios de la provincia de Neuquén,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,114542.0
609,Depósitos en cuentas corrientes de municipios de la provincia de Rio Negro,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,31632.0
610,Depósitos en caja de ahorros de municipios de la provincia de Rio Negro,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,1282.0
611,Depósitos a plazo fijo de municipios de la provincia de Rio Negro,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,43234.0
612,Depósitos en cuentas corrientes de municipios de la provincia de Salta,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,10230.0
613,Depósitos en caja de ahorros de municipios de la provincia de Salta,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,30.0
614,Depósitos a plazo fijo de municipios de la provincia de Salta,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,3184.0
615,Depósitos en cuentas corrientes de municipios de la provincia de San Juan,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,20124.0
616,Depósitos en caja de ahorros de municipios de la provincia de San Juan,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,198.0
617,Depósitos a plazo fijo de municipios de la provincia de San Juan,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,43908.0
